track_id,track_name,track_artist,playlist_genre,energy,key,valence,acousticness,speechiness
5LJIg1xBUJ4A4pMm25YkVj,Sweet Feet,You Me At Six,pop,0.718,4,0.389,0.00315,0.0429
0LQPolEDu7pkJnIIAnKhE2,Loverboy,You Me At Six,pop,0.736,2,0.5,0.000319,0.0423
6oOmH4d2nUgsDqb8T3b32Y,Loverboy - Acoustic Version,You Me At Six,pop,0.492,7,0.461,0.306,0.032
1PIEN1VajHbFGWTD6GB6M4,Starry Eyed,You Me At Six,pop,0.737,1,0.921,0.0243,0.0449
11JveNq3GfTOMwTglV1MPK,Guts,All Time Low,pop,0.975,11,0.491,0.00903,0.138
1dNuytXEaK1gpZMOJHuJxC,Cheap Shots & Setbacks,AS IT IS,pop,0.982,5,0.55,0.0000922,0.0777
7j7r8g91pMGpIqzSR7mcWt,Time-Bomb,All Time Low,pop,0.924,11,0.673,0.0052,0.0527
7MyLZa5CPNFFfpqDXkZZmW,That Girl,All Time Low,pop,0.94,10,0.896,0.0218,0.0417
2soeSOXg6lO7NA1crYT78x,Weightless,All Time Low,pop,0.931,2,0.618,0.00309,0.134
3CzB4Vtjldto22GYhSi8G7,Break Your Little Heart,All Time Low,pop,0.956,1,0.679,0.00244,0.0528
7hgQ3cGFUjVmQRWvTIabs5,Damned If I Do Ya (Damned If I Don't),All Time Low,pop,0.911,4,0.856,0.00617,0.0505
2FTj8pmH8Knv821458tZSq,Lost In Stereo,All Time Low,pop,0.964,10,0.688,0.00221,0.0583
52UKAGhxfKuctrJOpymVtr,Sick Little Games,All Time Low,pop,0.802,11,0.473,0.00478,0.0333
3B0LP4YpvtPNyLV98I740L,A Party Song (The Walk of Shame),All Time Low,pop,0.966,3,0.554,0.0142,0.0429
6x3kWTpIhi8Rrte9BrYWJ5,Therapy,All Time Low,pop,0.724,9,0.154,0.0236,0.0339
1nIi1HOE4MdaoOIBVGabCg,Coffee Shop Soundtrack,All Time Low,pop,0.851,9,0.422,0.00271,0.112
3U4LgrkH4QBt2rv6hyUliD,Jasey Rae,All Time Low,pop,0.895,2,0.387,0.0000446,0.038
3TIJkJgwWSAXb8zyOV6q5a,Running From Lions,All Time Low,pop,0.8,9,0.517,0.000745,0.0591
0gYkWzRcwMTs9YXWl0Rghm,Six Feet Under The Stars,All Time Low,pop,0.967,3,0.347,0.0164,0.0708
16lcrdbVr0n73F8zYcGAow,"Dear Maria, Count Me In",All Time Low,pop,0.891,2,0.595,0.00725,0.0869
6Qrb0gtCCZoL6hZDJOoRmo,Remembering Sunday,All Time Low,pop,0.592,6,0.313,0.14,0.0268
79xbVOzorykiNjTB6VV6zx,Poppin' Champagne,All Time Low,pop,0.885,2,0.555,0.0248,0.0589
6KxWEKZT63q9ioV38MuZxZ,Give It Up,The Friday Night Boys,pop,0.942,6,0.867,0.000699,0.043
7xdIAQ121eRRfprV8IZQGd,"You Do, You Don't",The Friday Night Boys,pop,0.422,5,0.441,0.836,0.0293
5t3KWr8w3yGrAUEqCfizlD,Stupid Love Letter,The Friday Night Boys,pop,0.827,1,0.557,0.0156,0.107
2dpy9FSzqKGLZfr0JJZJWl,She's Finding Me Out,The Friday Night Boys,pop,0.7,8,0.251,0.00763,0.0331
6FaHStqRlwqJc2mxeEuFog,That's What She Said,The Friday Night Boys,pop,0.957,1,0.608,0.02,0.209
5M7OvJqw8FvIr4jLJLwCi1,When You See My Friends,Mayday Parade,pop,0.753,1,0.291,0.00149,0.037
2ZfRaS9IbIDgMXAc2j4KCS,You're Dead Wrong,Mayday Parade,pop,0.77,7,0.326,0.00698,0.042
3xVC56rIYsxy1bMuf5ijpA,"Call Me Hopeless, but Not Romantic",Mayday Parade,pop,0.868,1,0.303,0.000739,0.0349
1bOoGwUyHrkG1DqQm5GPMa,Without the Bitter the Sweet Isn't as Sweet,Mayday Parade,pop,0.591,11,0.317,0.0127,0.0335
3ZjnFYlal0fXN6t61wdxhl,Terrible Things - EP Version,Mayday Parade,pop,0.371,1,0.372,0.698,0.0295
7iko4woUrA2MbenSv2UaM7,Kids in Love,Mayday Parade,pop,0.963,3,0.72,0.000917,0.0583
7EbUzSDb2R7EgyO3uGN1Oz,Bruised and Scarred,Mayday Parade,pop,0.953,2,0.452,0.00185,0.0889
0ZJuph19Yj6fruShoU5muF,"If You Can't Live Without Me, Why Aren't You Dead Yet?",Mayday Parade,pop,0.974,1,0.357,0.000137,0.325
2OYTFaOB4D1bWLXaT5mrfH,I Swear This Time I Mean It,Mayday Parade,pop,0.548,7,0.398,0.426,0.0278
7qZdLKPA5TXDxpd10AGpf0,Warm Me Up,The Audition,pop,0.951,8,0.754,0.0087,0.0558
4erEEDn3ePjsUycruIf6My,Make It Rain,The Audition,pop,0.958,8,0.557,0.0143,0.0685
6hNb6q0DhKIV0hwscYGVC8,You've Made Us Conscious,The Audition,pop,0.93,11,0.512,0.0325,0.0751
4DOC75w7NMw8bsiVQ7rw4S,Don't Be So Hard,The Audition,pop,0.917,6,0.458,0.00146,0.0745
63QPrB9P5VoLNztjlSep0G,My Temperature Is Rising,The Audition,pop,0.893,11,0.721,0.000844,0.042
6B4HHb1bgnSiNHOyub6Vqq,Love With a Motive,The Audition,pop,0.808,0,0.598,0.00664,0.0334
2FmCupFDdyGlADn2sDsHZD,Los Angeles,The Audition,pop,0.799,11,0.564,0.00684,0.0468
4j2Z0fivH9kDUhqG69Z3Aa,The Great Escape,Boys Like Girls,pop,0.94,1,0.505,0.00166,0.0635
6qTvF9L5uVSx4F1C5gTLjx,Five Minutes to Midnight,Boys Like Girls,pop,0.901,2,0.621,0.00779,0.087
2nZH4dHaL48ljy2uBLZWTk,Hero / Heroine,Boys Like Girls,pop,0.904,0,0.32,0.02,0.102
2cnHXrjjom19DW3sbZ8jap,Long Lost Friends,Transit,pop,0.899,11,0.699,0.000374,0.0357
59CvJK1sftyil2pvJRayYp,Voted Most Likely,Man Overboard,pop,0.966,3,0.639,0.0000237,0.126
0wT0uzGiU6KlN83RLtLS7g,Punishment,Man Overboard,pop,0.961,3,0.441,0.0000184,0.0961
3BiCACahsj2ast2ni4X8Iy,Picture Perfect,Man Overboard,pop,0.808,6,0.475,0.000335,0.0592
77AerlmvC399D6kF731DTQ,Night Feelings,Man Overboard,pop,0.955,6,0.578,0.0000565,0.0829
5PGUEbAkoTqUp5aUysRQJe,Montrose,Man Overboard,pop,0.956,5,0.426,0.00261,0.0686
0GE84jMHPkH9GfBh67DyYL,You Might As Well Be In Space,The Years Gone By,pop,0.956,11,0.668,0.00707,0.0807
0RQEDIV1tgkz66llhdUqJi,Tear Down The Stars,The Years Gone By,pop,0.484,11,0.228,0.651,0.0366
5d7o3xXERxQGzqk4oMBeiZ,Stay Close,The Years Gone By,pop,0.886,1,0.77,0.000654,0.0718
2rBzfaCpJzGjZ0sXVwoiAI,Autumn,Sparks The Rescue,pop,0.893,2,0.421,0.000446,0.0603
6sNs67OYo6O7HBVwr0ugl3,We Love Like Vampires,Sparks The Rescue,pop,0.953,2,0.545,0.00184,0.0692
7zHRcLHhkdkVDSwR0CKdLB,All the Pretty Girls,fun.,pop,0.787,0,0.773,0.258,0.0602
73IFtNOdL6gTXhQzvR69b5,Up All Night,blink-182,pop,0.896,9,0.45,0.000363,0.0543
3dcpXrvJczwaALgcy8f8IN,I Miss You,blink-182,pop,0.776,11,0.569,0.000843,0.0452
2L9LE3tQ97iouD4ELWCH8n,Down,blink-182,pop,0.916,11,0.33,0.0642,0.0437
0QDTcZ2mK5v9KQbfG01jlc,First Date,blink-182,pop,0.923,0,0.887,0.000757,0.0407
1ZH8NFVtXb6K6zOsAnlyOF,Story Of A Lonely Guy,blink-182,pop,0.885,9,0.567,0.00103,0.0331
26Fyue2izXj2tPUYOO0WhC,Stay Together For The Kids,blink-182,pop,0.758,2,0.171,0.00152,0.0352
1UX6IpGYtIOP7J40NeY5pp,Roller Coaster,blink-182,pop,0.954,9,0.68,0.00147,0.0455
1hWrl3T1kIH5b9zRHLfCOn,What's My Age Again?,blink-182,pop,0.954,6,0.433,0.0133,0.0715
12qZHAeOyTf93YAWvGDTat,All The Small Things,blink-182,pop,0.893,0,0.712,0.00844,0.0505
74Zp9QiDrFZpBV949AMbUs,Dammit,blink-182,pop,0.968,0,0.404,0.00171,0.101
626yIpah5wJb9pcja3QgO2,There Is,Box Car Racer,pop,0.853,4,0.783,0.141,0.0472
4UuHWIkAWnN176A2rx7YFB,1985,Bowling For Soup,pop,0.878,4,0.853,0.000246,0.0665
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,pop,0.523,2,0.394,0.184,0.03
3zkWCteF82vJwv0hRLba76,Stitches,Shawn Mendes,pop,0.754,1,0.764,0.0152,0.067
2fZQIJew3nkNe99s2PKzul,Bad Liar,Selena Gomez,pop,0.414,1,0.728,0.189,0.0713
10GJQkjRJcZhGTLagFOC62,Most Girls,Hailee Steinfeld,pop,0.572,9,0.417,0.0478,0.0763
3OtMnyUaiipcAT23A8liyi,Swish Swish,Katy Perry,pop,0.705,5,0.575,0.0184,0.0445
4Ro98RCK90oHqqSZUnTFq5,Strip That Down,Liam Payne,pop,0.497,6,0.542,0.22,0.0562
2zFF6jG5hQArbzcXz3KUWk,Cool for the Summer,Demi Lovato,pop,0.61,5,0.336,0.00425,0.0382
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,pop,0.76,0,0.41,0.0797,0.045
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,Taylor Swift,pop,0.703,5,0.57,0.103,0.054
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,pop,0.819,10,0.747,0.106,0.341
6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,pop,0.593,11,0.438,0.0223,0.0304
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,pop,0.653,1,0.412,0.229,0.0658
5jrdCoLpJSvHHorevXBATy,Dark Horse,Katy Perry,pop,0.585,6,0.353,0.00314,0.0513
2DpCdPMg1BADE4HDnxt3Rd,"Sit Still, Look Pretty",Daya,pop,0.787,2,0.554,0.122,0.264
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,pop,0.698,10,0.47,0.00112,0.042
4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,pop,0.787,1,0.572,0.0197,0.0499
34oB5r0lcN3fYWCs2uA1k5,The Cure,Lady Gaga,pop,0.506,8,0.516,0.0792,0.0325
5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,One Direction,pop,0.877,1,0.486,0.0227,0.0465
2cOUlop2ZakjOKe4WinesN,Slow Hands,Niall Horan,pop,0.425,0,0.848,0.011,0.0466
7BKLCZ1jbUBVqRi2FVlTVw,Closer (feat. Halsey),The Chainsmokers,pop,0.524,8,0.661,0.414,0.0338
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,pop,0.622,1,0.484,0.00882,0.0334
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,pop,0.713,9,0.354,0.04,0.0594
7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,pop,0.541,0,0.448,0.568,0.0505
036GQb6SETOJJG8BxJTNxc,Chloe (You're the One I Want),Emblem3,pop,0.925,0,0.93,0.039,0.0359
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk,Mark Ronson,pop,0.609,0,0.928,0.00801,0.0824
5EbX5xL3O2xT8FxCpYzgUO,"How Far I'll Go - From ""Moana""",Alessia Cara,pop,0.544,9,0.16,0.155,0.352
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,pop,0.862,9,0.592,0.037,0.11
6QicTxeiSaRkPnkGDUvYOs,Pretty Girls,Britney Spears,pop,0.831,7,0.788,0.00799,0.0745
3qRHCvn70YpVFFkx3lrAYf,Body on Me,Rita Ora,pop,0.741,11,0.53,0.0132,0.041
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,Mabel,pop,0.881,9,0.234,0.296,0.147
0lYS1tJg3r6ATe9bRPB0Hu,A Year Without Rain,Selena Gomez & The Scene,pop,0.81,2,0.409,0.0125,0.0431
7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,pop,0.761,4,0.286,0.256,0.0853
0tBbt8CrmxbjRP0pueQkyU,Wolves,Selena Gomez,pop,0.804,11,0.306,0.124,0.0448
19hh7DkfRBrpRGYfKlw7jb,Valentine,5 Seconds of Summer,pop,0.767,1,0.773,0.0601,0.0374
59mrqUmhpmcfUns8BKkV30,Alive,Krewella,pop,0.828,9,0.57,0.00304,0.053
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's,pop,0.291,2,0.298,0.872,0.0293
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,pop,0.264,8,0.331,0.922,0.0322
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,pop,0.593,8,0.104,0.093,0.0323
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,pop,0.557,10,0.494,0.695,0.059
2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,pop,0.782,8,0.4,0.0577,0.0506
2MfOcbtgz2yTsiznFmVZUN,Halo,Beyoncé,pop,0.72,11,0.472,0.272,0.0628
49FYlytm3dAAraYgpoJZux,Umbrella,Rihanna,pop,0.829,1,0.575,0.00864,0.134
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,pop,0.71,5,0.965,0.145,0.0292
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,pop,0.867,11,0.776,0.0395,0.032
7iyKbBjb2fmTnTfCjCh7ER,Seventeen,Troye Sivan,pop,0.743,4,0.347,0.165,0.0442
6GzApXoBQiiAjak3tOQfV3,Lie To Me (feat. Julia Michaels),5 Seconds of Summer,pop,0.52,0,0.771,0.0132,0.0346
3C0nOe05EIt1390bVABLyN,On The Floor,Jennifer Lopez,pop,0.777,3,0.575,0.105,0.0496
0kzw2tRyuL9rzipi5ntlIy,Shut Up and Dance,WALK THE MOON,pop,0.866,1,0.619,0.00701,0.0619
5YhAAlelWek228jZzxgEfr,Honestly,Hot Chelle Rae,pop,0.787,0,0.916,0.0268,0.0375
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,pop,0.479,2,0.913,0.556,0.0466
24lMtPOCzP5g4hrg3NklLa,Just The Way You Are,Bruno Mars,pop,0.843,5,0.434,0.0151,0.0432
0mUyMawtxj1CJ76kn9gIZK,Bad Day,Daniel Powter,pop,0.785,3,0.52,0.448,0.0309
6e40mgJiCid5HRAGrbpGA6,I Want It That Way,Backstreet Boys,pop,0.702,6,0.484,0.216,0.0261
1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,Gotye,pop,0.521,0,0.748,0.548,0.0371
0aOluBqXYd0rFSCsgDyAWX,Take Me to Church,Hozier,pop,0.664,4,0.437,0.634,0.0464
6tXjP6xgPJ7Xr1igrO6bOE,Don't Stop The Music,Rihanna,pop,0.669,6,0.542,0.0336,0.0643
5XsMz0YfEaHZE0MTb1aujs,Wake Me Up Before You Go-Go,Wham!,pop,0.764,0,0.876,0.186,0.0562
0qcr5FMsEO85NAQjrlDRKo,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,pop,0.485,8,0.369,0.558,0.031
5eWgDlp3k6Tb5RD8690s6I,Sugar,Maroon 5,pop,0.783,1,0.885,0.0553,0.0337
7uolkTLavH97itenLjNmx9,Animals,Maroon 5,pop,0.741,4,0.344,0.000189,0.0495
1awcbkmzafwSmo0cgyMFio,Let It Go - English Version,Idina Menzel,pop,0.489,5,0.35,0.548,0.0321
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,pop,0.379,4,0.201,0.607,0.0476
5unfeZUhKhICP73CDYBW4N,Call Me Maybe,Carly Rae Jepsen,pop,0.615,7,0.648,0.0126,0.0384
0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),David Guetta,pop,0.787,0,0.301,0.0679,0.103
1sYSP7gKa5kdKIfhANfori,Lights Down Low,MAX,pop,0.493,5,0.594,0.0632,0.0338
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors,pop,0.902,2,0.538,0.0591,0.0346
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Hozier,pop,0.664,4,0.437,0.634,0.0464
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,pop,0.343,4,0.0978,0.556,0.0436
7GCVboEDzfL3NKp1NrAgHR,Wrong Direction,Hailee Steinfeld,pop,0.388,10,0.188,0.472,0.036
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,pop,0.771,8,0.569,0.0237,0.0483
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,pop,0.317,1,0.327,0.592,0.334
26wLOs3ZuHJa2Ihhx6QIE6,Teeth,5 Seconds of Summer,pop,0.461,10,0.42,0.0516,0.0416
5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,pop,0.488,6,0.533,0.297,0.0705
2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,pop,0.683,1,0.603,0.0372,0.117
1rW6UUZRQWW34j4zCQDkfX,Bang Bang,Jessie J,pop,0.783,0,0.739,0.315,0.1
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift,pop,0.671,2,0.714,0.00929,0.0553
4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,pop,0.772,10,0.589,0.0476,0.0848
0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,Alessia Cara,pop,0.739,0,0.451,0.0285,0.129
222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),Little Mix,pop,0.854,5,0.8,0.177,0.0608
0gJvqi9QyASOCtJu99tytc,Because of You,Kelly Clarkson,pop,0.583,5,0.15,0.248,0.0313
2U4tbK3U9DFdZvhLNagF5V,Strip That Down (feat. Quavo),Liam Payne,pop,0.495,6,0.546,0.199,0.0518
630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Zac Efron,pop,0.619,10,0.284,0.0716,0.0386
6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),Ellie Goulding,pop,0.768,8,0.759,0.108,0.0507
2BWWsCwuHAZFE1scLyP6Qe,Somebody To You,The Vamps,pop,0.849,3,0.759,0.0854,0.0454
5BHWQ78pw9yIjIWa6p1z6G,Pretty Brown Eyes,Cody Simpson,pop,0.737,1,0.763,0.0181,0.0388
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,pop,0.505,9,0.419,0.535,0.253
3fuC2ffmtIWdmi86asWZj5,Something About the Sunshine,Anna Margaret,pop,0.846,5,0.822,0.0972,0.0517
1BZquLvuXZMig4HCDmHCI9,Who Will I Be,Demi Lovato,pop,0.946,0,0.749,0.000649,0.0751
5mGVGSGpyrR3FsFnYQTWyh,Introducing Me,Nick Jonas,pop,0.495,11,0.684,0.491,0.0515
1ydmI439o0pHe0e2TLpHUv,Play My Music,Jonas Brothers,pop,0.875,2,0.759,0.000652,0.087
7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,pop,0.789,4,0.717,0.0161,0.0722
5EnCFISDzoIMWMaicJxxX9,Lovin' So Hard,Becky G,pop,0.828,9,0.551,0.0616,0.0505
3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,pop,0.529,2,0.121,0.0317,0.0487
0AkQbXGN4KG34TS7xLrM68,Kiss You,One Direction,pop,0.934,4,0.905,0.0186,0.0589
6mnjcTmK8TewHfyOp3fC9C,Die Young,Kesha,pop,0.7,1,0.801,0.00498,0.046
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,pop,0.864,11,0.891,0.101,0.0324
6aGjEZ7kq3YXgD0EDt80O5,Live While We're Young,One Direction,pop,0.837,2,0.936,0.0629,0.0543
455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),Katy Perry,pop,0.815,3,0.765,0.00125,0.0415
3MFQiTzOI5txaTQlybipNx,Your Love Is My Drug,Kesha,pop,0.612,10,0.756,0.00677,0.0969
1mQRQlbf1nXbazPEuSyij8,22,Taylor Swift,pop,0.724,7,0.676,0.00288,0.0373
7hFFPcCgh0IAW2lQSm8qyg,Can We Dance,The Vamps,pop,0.848,1,0.586,0.00231,0.0477
5zTzDqrEmseqL2G8ElgBu7,What the Hell,Avril Lavigne,pop,0.932,6,0.864,0.00448,0.0576
5jlsg7onynIipVy5krMaRZ,Hair,Little Mix,pop,0.835,7,0.741,0.00623,0.0487
2fQxE0jVrjNMT9oJAXtSJR,Domino,Jessie J,pop,0.554,7,0.783,0.0116,0.0341
6epn3r7S14KUqlReYr77hA,Baby,Justin Bieber,pop,0.86,5,0.535,0.0401,0.137
5YY6Z7YnjGOPxYy8ooZmLC,Volcanic Love,The Aces,pop,0.819,6,0.567,0.0134,0.0751
1Vk6binioVDRup8aSqS53T,Lightning In A Bottle,The Summer Set,pop,0.871,4,0.765,0.095,0.0333
1rN55j78K87LEfRKZsSFYm,Body Language (feat. Usher & Tinashe),Kid Ink,pop,0.53,5,0.256,0.0187,0.0379
4JaLkM90MJutDAl5jD9BZX,No Control,One Direction,pop,0.916,1,0.85,0.0278,0.0839
6SjCa7LhEpPNiCxe3bLln4,Made In The USA,Demi Lovato,pop,0.86,8,0.594,0.000875,0.0394
6kFPBOtSOIlrleJNkZ6ESF,Stutter,Marianas Trench,pop,0.934,6,0.547,0.00176,0.12
00OKDIsSQbx8rd5Al7fKNw,"Stand Out - From ""How to Build a Better Boy""",Sabrina Carpenter,pop,0.806,7,0.77,0.00792,0.0665
12wSL3tGk3MtbDEhfG7xy3,You'll Always Find Your Way Back Home,Hannah Montana,pop,0.906,8,0.692,0.0304,0.0583
5RhxBpoCwX2vLBcSJzYa5j,Round & Round,Selena Gomez & The Scene,pop,0.686,10,0.486,0.00265,0.0665
2eKYRRrNhXXr7SSzE3X99F,Better in Stereo - Theme Song Version,Dove Cameron,pop,0.827,0,0.819,0.222,0.0372
3lGogNtjAv1C0PHCxe3oyj,Had Me @ Hello,Olivia Holt,pop,0.884,6,0.541,0.00918,0.049
03yWftlC0np4NshtX9RAUy,"Wildside - From ""Adventures in Babysitting""",Sabrina Carpenter,pop,0.576,6,0.744,0.00404,0.0426
6DswnRwL3rihiXeTGYPZ2m,Make You Believe,Lucy Hale,pop,0.837,8,0.883,0.0178,0.0615
7gkqWcT5ClmJC6pjKNMrpW,Loud,R5,pop,0.845,1,0.49,0.026,0.0534
3Ij3K23D4G2bceNtgxlmLn,Smile,R5,pop,0.789,1,0.57,0.00221,0.0378
33CRyMYBzFaiTfqF9aXjIg,Cloud 9 - Original TV Movie Soundtrack,Dove Cameron,pop,0.933,3,0.255,0.0344,0.0809
4DTrKnvkHtwQN6kBu4XXIF,She's So Gone,Naomi Scott,pop,0.861,11,0.457,0.0277,0.0673
6Z0F3Mqj7tq1CBZo5qMlUg,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,pop,0.861,1,0.681,0.0512,0.0501
6pwQEpLOlwclrsjgEOHEp0,Shadows Of The Night,Pat Benatar,pop,0.682,6,0.529,0.29,0.0344
37Q5anxoGWYdRsyeXkkNoI,Heaven Is a Place on Earth,Belinda Carlisle,pop,0.852,1,0.793,0.0243,0.0345
4qexD6ObR5nzpFJNpvQxIr,I Don't Want It At All,Kim Petras,pop,0.739,6,0.751,0.105,0.0835
2E3QWynzpQgo1PHsVIq7ao,Hillside Boys,Kim Petras,pop,0.635,6,0.742,0.0116,0.0475
6JnIPakIq3nMFwCmjuxixG,Phantom,Jessie Paege,pop,0.843,4,0.25,0.00251,0.0395
3bBknFVxhFjBIFX91HcneQ,There's Nothing Holdin' Me Back,Shawn Mendes,pop,0.813,11,0.969,0.38,0.0554
7q0aQpiLv5tIsupcgQ3Ny4,Budapest,George Ezra,pop,0.455,5,0.389,0.0846,0.0276
6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband,pop,0.728,7,0.51,0.00175,0.0419
0RAWnqcWbkXp5XJlTGH3Si,Telephone,Waterparks,pop,0.948,8,0.892,0.0302,0.0693
1N7Aep1OewK9diaN9WbuuR,Stupid for You,Waterparks,pop,0.922,1,0.596,0.024,0.0666
1UqhkbzB1kuFwt2iy4h29Q,Cough Syrup,Young the Giant,pop,0.721,11,0.225,0.0343,0.0417
3U1TuSqHIubBA10cVP7Sk6,I Think I'm In Love,Kat Dahlia,pop,0.638,7,0.574,0.137,0.0505
2usxQITOSDqvkYiI0oIwao,You should be sad,Halsey,pop,0.585,2,0.324,0.143,0.0277
6HYjvr40KaQCZXdDv5vhrs,Dealer,Troy Murray,pop,0.649,9,0.32,0.113,0.0586
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),Lil Baby,pop,0.662,1,0.389,0.0852,0.292
63cd4JkwGgYJrbOizbfmsp,Pure Water (with Migos),Mustard,pop,0.559,0,0.137,0.172,0.129
6nUIkq1NXj5AUQwdrMwq3s,Break Me Down,L0uie L0u,pop,0.833,3,0.694,0.196,0.362
1jVqz3kYRpy9DTmtgJ4WwA,Make You Mine,L0uie L0u,pop,0.576,7,0.239,0.528,0.349
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE,Kodak Black,pop,0.603,8,0.504,0.0521,0.176
5C5dJBpIYjqKjAsYRO6Ypn,So Good,Jae Mazor,pop,0.461,10,0.14,0.385,0.0373
2Uf5NuVf3EKE3uuSqYFCnw,Up in There (feat. Rippa da Kid & Troy Murray),Jae Mazor,pop,0.753,6,0.61,0.0377,0.0988
68wQyJJHCqzpP4qygn3qn7,Breathe,Jae Mazor,pop,0.542,5,0.585,0.0646,0.0424
1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,pop,0.662,9,0.434,0.0153,0.303
19IyokUbppHwGcDJOAfHS6,All I Got (feat. Jae Mazor & Rippa Da Kid),Orion Paxx,pop,0.887,2,0.456,0.0314,0.223
7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,pop,0.578,10,0.341,0.331,0.04
0NzPjQlqN0zsj3R4zwp5ij,Hustler,Only1Tipy,pop,0.8,4,0.397,0.152,0.243
3oh6SCCeLuXhFpEyepla6G,Thotiana,Blueface,pop,0.382,10,0.391,0.18,0.269
1O0JFJ4RCWcKM4DjB7h3Dy,Raw,Rippa da Kid,pop,0.877,1,0.45,0.271,0.18
2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,pop,0.636,1,0.274,0.0395,0.086
5ZmkVc8fMPzmDJCEtn9f6z,I'm Good,Rippa da Kid,pop,0.715,7,0.319,0.637,0.322
75VUdLOrm9c5H1FB7dIldu,Relentless,Fayn,pop,0.954,2,0.18,0.0571,0.402
0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B,pop,0.57,1,0.65,0.0642,0.081
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,pop,0.801,8,0.617,0.157,0.228
1NdII08SJOCkWIYKZ8wn39,How You Want It (feat. Jae Mazor),Fayn,pop,0.816,11,0.567,0.0178,0.322
3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,A Boogie Wit da Hoodie,pop,0.587,3,0.536,0.407,0.0413
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,pop,0.73,8,0.446,0.00513,0.222
2tYm3tFCc8aXMlZ3pablEB,Epic,Fayn,pop,0.436,0,0.259,0.0336,0.233
