track_id,track_name,track_artist
5Xtnc3Z7g3gFkMYP3OfSAe,As I'm Fading Into You,Blevins
1t9QfMMUAij4Wtwq4HVDbz,Grass is Always Greener Club,Dirty Chime
088eGKZm5dgDxFauCEwOqp,Real Eyes,Fili
4EBEYyRQ95GSqKXNbQnPP7,Holding Space,Luke Adamson
5Ng5imfPCY4S1RxugcYd3g,Did I Do Something Wrong?,Bex
5bbxBlkH2QdB1AkA0JIx36,buttercup,Palmertrees
17s9ohMleXceK8Qobgl8Zd,striptease,carwash
34sfGtzQl376IwomFqbJ2L,That Night,Indyah
1HZBR7AHOA3oXlGE7SB9RP,At Least I'm Moving,Tommy Strauser
4652sjB5SIXUSZYDvGAl1j,Lil' Tune,Sunfish
5ruuV3aplaj3tAi4l6Fitr,Real World,Stereo Jane
6eMGVZ7U2iGU8333jxkAi2,Bad Habits,Piperline
0DmuBILb0jSb0pdYGZP1bw,Dark. Black. Heart.,Austin P. McKenzie
07OKKRUAmBaJDf8YGF1PD5,Do Me Like A Drug,Emmanuel Franco
5Y07b3xtlYJdahK8TAlCel,Ambrosia,TIMIAN
1TqlivP51FBxN9Oa69kNjd,Wait for You,Innerbloom
0UreG2A8t2D4s0DycjmAbS,don't give up on me,pink roses
0r7ytFBs7IucCT8CxES7Os,Lie to Me,Cam M.
0JEetF7i4P30FFokKslZOB,Castles,Emily Lind
1H1f6It40uwEDpgjnRcQ4a,"I Think I Kinda, You Know - Instrumental",Alan Zachary
0aYRMIcuIeBFZEUg6pTsMF,bedroom window,c7oud
2rl644SDyLDBBKhUPSFucq,Warrior,Oriel Poole
2ZYkl27YyPCXStjrdfHh5z,Silver Lake Queen,Diplomacy
4q4ZDr3l5wGVHupxjajUIH,Enough,Rayne
0QM6nU9Wr56ph2s8Dwl7uo,Swimming In Your Feelings,HAVEN
4nnGzheGSMqpLiMStHQkNB,Primadonna,Nina Tribus
0Dm6IRxyvcPamWqUXOLATr,Access,Jungle Animals
3lFDSMvOd8NG0idns2ye9x,Rain,More Ease
63hp6LPXZ4OcrhBCuipNoN,She Got the Moon,Berry Juice
74YNIVGC9WNkOPzvPa23fd,Paper Crown,Kevin Krust
5KwVSqf6TkzKQk0bG7owyH,Shut It Down,Georgia Dutton
6jt3LoLnTs0CBsE4Z1d8r1,Know Me,Moonlight Social
45gItCnjA2nQGuTesDZ7wb,Talk About It,Heather Cole
3sevlI1P7FQdW3enywfz1O,I Read U Like a Book,Simon Loof
4tBbHsONVGUWBMgF13ECMK,Divine,Jay Rose
5E0kbd2qWAodXncg9Sxhfu,Closely,August Roads
6qONQJm59lYOH2Ioa5bb9X,Love Letters and Cigarettes,Liv Young
1Drxo9himn8ZJDzSR9CQkV,Slip Knots,Waxwane
6GoZuYpN1nXKV2zSM6RHpv,Reaching Out,Isabella Hixson
0nlvfzBggNIElNWnjVlzMT,Sinking,Tinley
0BtkZoSbth2mU4stlqkk1E,When You Know,Sunny State
1mJ8RePYsM8u8ENGjdi8Ht,Chai Tea,audrey
0J6PbnvCKcBWhnPzN2IBId,Die Young,VÂN SCOTT
0ebtefX0Ck2a35arKihkYH,Close Enough,Slight Diversion
5gO27f0383F5AmJoLOkN3N,Everything,DARKMINDS
1ABQYz6PtpVzq6yiJyRkI0,Forget you,Skyverse
0sXrAxJlOtWhTCAEYzxbZy,Veiled,Swati Bhatt
1a9Tl20toSd2uVJlA45lGe,Caffeine,Funi
2IROkA9gwDeblCyaf7aBGH,atlantis,RUFUS
7pWweQxIFyIV7OGkJZLyib,Break The Sky,Dust of Apollon
7JKyC1LwBJQHeiKiTRRsMx,I'm Sorry That I Love You,Peachro
7nnpU2iHbi2k23GNPJMKUM,far away from here,yaeow
4Y36xj2AyVRguhrGB1Linl,Best Shoes,Casey Conroy
1WGimYNx7U5q68rL0nnEAF,Whispers,Ella Renn
3a1Zmq0P1E6W80x8EOcVNP,Tough (feat. Noah Kahan),Quinn XCII
2Pph0CUJ8uksCBzV6iyuQF,Lost,Blake Rose
4QMSq1uq0JgvyKhEDp8wkx,Less Than I Do,The Band CAMINO
0mPTZjG5PElXTUIxj1nqgp,If You're Gonna Lie,FLETCHER
4DAaQ5InUO23d8yNRbB0Yj,6's to 9's (feat. Rationale),Big Wild
65SjaqhfKeFhmXprzlzyn4,Nostalgic,A R I Z O N A
4GKcaqt6PFor4siHXMO42e,Novocaine,The Unlikely Candidates
74d9QhneUCIUvO00ev5kyX,Just a Little Longer,SHY Martin
5Cevkgj9FyNRFIwY3xSCn8,Hold On (with Georgia Ku),ILLENIUM
53hNIcq8OLj9OUNvQ4ulFM,Love Me,Felix Cartal
0pVE0otGuUr9ya4T3p8A19,Halfway There,ROZES
6LiDQPlwukZQ0YG8W8FdPg,Crash My Car,COIN
5teOR8KU4XNWY2WlVUDiIR,85%,Loote
4vhW66VGfINDEOssckYMIW,A Big World,Joel Adams
52AtuDhDYHavraoyirpylv,Temporary,Ella Vos
7oiZRx7OZbUAYUiYeFTXrf,Warm Animal,Sure Sure
0zEKfIm5b8EUcDM3qoPXKX,Lose My Mind (feat. Mr Gabriel),Jai Wolf
1uHfCC9qFChGhiSarUWq1B,They Told Me,Palm Trees
4PMLEEYw4mblYsPlDSHKyu,Get Stüpid,bülow
0R5GHstZfGdRcfXrAcL7Sd,Off Limits,BAYNK
3xKNy9VJrH2hqO3YXV2mKx,Half Gone,Stephen Puth
04gQHzS8FLPoNdnRKw4jDJ,"Wow, I'm Not Crazy",AJR
5UIR8dRPP1GtdxYHYPwKN5,I See You,MISSIO
4GR9MdPIvrkxcEJ4RUbxPk,Atoms - Said the Sky Remix,RL Grime
69oPVTn6mFjMoB3axEejog,BITCH (takes one to know one),Lennon Stella
3LSnp6mtKiVXCJwsmOvfMd,Summer Love - Recorded at Spotify Studios NYC,Chelsea Cutler
6TSlbHp7Vx4wZ0Rqciwn5v,Til I Don't,Mokita
2eLDUK7EkpENZkDL9O5yhz,at least i look cool,Sasha Sloan
1m7XbKhOvJst478ms8yUrr,Spin With You (feat. Jeremy Zucker),Emma Sameth
6C3MGasn7adPXHlE1z4NbV,FU4E,Lost Kings
3D37T7euWvVJ45evRmriIh,Better With You,3LAU
1WoChv2ARhrKUhzHcmWqLd,If I Ain't Got You,Dan Talevski
5jYe1mOKg5zUx0enf1DOdz,Cold,Boy In Space
3Vtl4Xc9cKVs1UoenXtScn,Floating (feat. Khalid) [filous Remix],Alina Baraz
734x5kcTkpSZpsprjOYDNH,Something Better,Minke
3fMNMAP51H7NywqzoukIRy,Numb,Carlie Hanson
5Js5edLzibx0GcazYl7v85,Spoonful,Grizfolk
0UbfSLuX1zF2em3HulFN0A,Keep You Close,FRENSHIP
5Po5YmT4RhawSeqNXx5m0o,Maybe You're the Reason,The Japanese House
0mp6WVhgI5FF6DGtYcyBNm,All Your Days,Shallou
5fpbliFLBFR8hGwFDzWpXB,Just Friends,Olivia O'Brien
1uy17QxhHh4Z2pBj9RbEK1,When I'm With U,Tritonal
4NK49OnNDP3oJcTGs89XSg,Beggar's Song,Matt Maeson
5AmTHXOp1sTFkYZBRBQ7zt,Falling For Boys,Julia Michaels
1RqoiUFqBzWiyAbFQdHJaa,One Magic Moment,Bad Suns
6IW6mD0OrfYXXkTgdLBQ83,Cynic,Noah Kahan
7xPzc46jIlrvO5gzazcWMy,Do Me,Kim Petras
5O3nMjk8xL7n4TIh0tym4i,123456,Fitz and The Tantrums
77ixMBo91onYG37mAZiaUj,Better By Myself,Hey Violet
7JDWhC422Gtk1Bq0mL3OTC,feel something,Bea Miller
6GqRl2u7LIW93T8Vi5LnXU,Timebomb,WALK THE MOON
64BKKgWdKdmKlQDzRfHW3C,Free (with Drew Love),Louis The Child
6NJ5Q5QujNwwsst5mdSEfF,Die Happy,DREAMERS
7cpEhtddPd70q9a48mRvgz,Young,Parachute
4lun2dqyRS6RL59sew7CAr,slow motion,flor
2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,Ashe
2y8iBf0QRqCKFtePi9Rl2H,Why Do You Love Me,Charlotte Lawrence
2VBYFWgwIlJjyzidPTHQqp,Gucci Rock N Rolla (feat. Rivers Cuomo & KYLE),Snakehips
71HJ6PCDao3hcgOEUX8M22,Karma,Robinson
3Tiv2bF1OLCXXnuXaDKaG3,HOLD YOU DOWN,X Ambassadors
2SCUNHTUORvAnmWjSsp5Ib,Crop Circles,Jon Bellion
6Ok1iGWO9wd5XFD3mA5lEv,Like I Remember You,Vera Blue
6D8WgDaIuyirn6egGauzVK,Love Me Back,RITUAL
6rReKrolZgh6rv97SVSxPE,I Wish,Hayley Kiyoko
7a0VLUciBUdE2RmpEnod9O,Fools,ufo ufo
5mBGcpiLu25ERBiUb8RTBI,Quarter-Life Crisis,Judah & the Lion
7IszHUVvLUq9aHzoHFfgrG,Feel You Now,The Driver Era
7pEGM6phhCcPXx0muMqFWW,Angry Too,Lola Blanc
0POuQCMT4zyRzB2MjbzVaI,Bad Vibes,K.Flay
2zkhW5YaOPPaPgNWXmjTjF,Come Around,Hoodie Allen
7iTwzSe2fg5xYwCgXXFkEe,Good Day,Surfaces
1NNnmmBEaId0uoWfvtNd8F,I Can't Carry This Anymore,Anson Seabra
407tDPFK5oB7hxSDl5Tg4O,With Me All Along,Bronze Radio Return
1umJyGPzSaIzgh0Na4lE1E,Counting the Days,Will Taylor James
3JyvSSU0VnlMUsQckyEVfX,Darkside,grandson
1nDOeWBfRKA5YNQ8bKWzMM,head first,Christian French
740g8hhl3ocPTZfZHCVQ6w,Stargazing,sapientdream
0XtnjngdyPgVxb9qXBUeJh,Alive,Dabin
1mrbHxd94wZnyv7nsF2EFt,Pushing 21,Liv Dawson
0BWx2N8CosqHVKkofenY3R,Want You Back,Grey
20JGGCzwmvA9t1vs9HYkxE,Peace,Alison Wonderland
4JiuLIWKkLH2iluzOhXh5Y,Flames (feat. Ruel),SG Lewis
18rkFZIlEVdXIpOulP72cZ,Take It Off,Two Friends
5sn1BmEOPP1bu4cZq9OgoF,Tim McGraw - Recorded At Spotify Studios NYC,Maggie Rogers
6YpqQsRNBJ8VG4cjQzZvOC,The Way I Am,Gavin Haley
2EtDBM1HREttw143IwZvJ0,Dreamin (with blackbear),The Score
28sNP4vXS6EtFr2VKPhCTQ,minimal,ROLE MODEL
7yOv1YISwpujFFQm6blOts,Grip - Alternative Version,Seeb
20z5VnuRJkpxcokwAu9VtP,Lead Me Back,San Holo
6JEqJbL1brIBySspoKU2CL,Friends Go,Maggie Lindemann
0d2wtrYzOygH6pd8Q9VcYO,My Feelings,DiRTY RADiO
2X1qZ7Hd7hSdlA6Nl5PwtU,Emotion,Hazey Eyes
38DmpKGMulBN5NuXCZopOF,Wake Me Up,Foreign Air
4T45Mh70gFLu7ggUUFdyOf,Talk Slow,Cody Lovaas
0Ui7thqfvPMEAA8z4j51Se,Stuck,Jome
1IQgMSRjsLjVw5VZFeWcC0,Heart,OTR
0tCD4um9Mbqli92icIS3Jo,Terrified,Terror Jr
4YwGqn5HGXVAOEPauLc9MJ,"oh, mexico",Jeremy Zucker
6E37j4b44JGpdk297urpKM,like that,Bea Miller
2sXCQPtgvMEDu9m1tlQInQ,Thank Me Later,Anna of the North
7hdApflRI6aGuwfabUZCu6,Your Car,Alexx Mack
71nvXPQMmYflxqil6Q9ehh,Oceans,Coasts
6bLU8e0LGyztE9iD5DWBQ1,Hallucinogenics,Matt Maeson
2rtojZgpeM6CdfCxv4IIeV,Blame,Skylar Stecker
59X2Mc2Kn34UUdCoHCJ0Nd,In Love With A Broken Heart,Hedley
6aAwVy5Hzf44HaXlG6INFO,Wishing Wells,The Colourist
2mK3ZMiwScXhErO7CSM2X6,Catch,Dresses
0QKNwgSzAFRQHlGoNWy3gb,Storm,Paperwhite
34Hdo1qNE9qyx3Pf1TsBbR,Blackbeak,Youngblood Hawke
14BH4qO7pgCmIe6mgLKOK3,Someone To You,BANNERS
6RtRxaZN5RMWFbeZW24oRx,hold on,flor
4gTwPFGhIIlYtlo59jbVUB,High,Young Rising Sons
4yb3ikgJkgBNTSkGm2Lvhz,Waking Up The Giants,Grizfolk
5tvOiucEIc6W7ocHin5rFz,Mission Control,Knox Hamilton
0g21KZ1XJuhwexWPLpuEt1,You & Jennifer,bülow
4qk35C5lGrStA7N8XiExHt,Love Is Blind,Coleman Hell
1SOClUWhOi8vHZYMz3GluK,Infinity,Jaymes Young
57i3M29DWoo7RDk0Tf0LZG,Daylight,Matt and Kim
0JHwXSvHa9X1UdcKCDAwSg,Different Kind of Love,Kid Runner
2w7O4XCRoIJrwF1NqKL9TM,Take It All Back 2.0,Judah & the Lion
0IsrDyDQyNFFNB55MXgnkU,Volcanic Love,The Aces
1ff4y46qRCsLXROVpOxxTc,On Our Way,The Royal Concept
7aqwdLp0chKuF3kP5fNZTW,Count On You,Paperwhite
4BhXlLrlJSSA6b2LknHyBC,Dead 2 Me,Emily Vaughn
49YNXgHWiNSxz2wGtXCVZ7,Set On Fire,MAGIC GIANT
5fIq2ovEhDIyV5Hx1epC4c,1000 Nights,FRENSHIP
00HIh9mVUQQAycsQiciWsh,Limestone,Magic City Hippies
4dmgawH7YVY663GxxjEIwC,"Me, Myself, and I",Vinyl Theatre
3GzS0iKqyGMHwR1TimM2KN,Hollow Life,Coast Modern
1DqLRYf1IrztVFjWUme4oC,Free but Hollow,Hidinin
0Z0iYAtKYswMYXL3kJtdO4,Chasin' Honey,Wild Party
6uCmU6ldcsVpLAKNCojVg8,Fire Escape,Andrew McMahon in the Wilderness
09CWfcYFhVhB1Bzfz1cLJ7,Sleep Talking,Charlotte Lawrence
5KQDGl3vAkNGyfvSbaW89E,I'm Good,The Mowgli's
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove
1285n66OGGUB3Bnh6c18nS,Bridges,Broods
7wRsfZCxZhZUQGUjneTSCU,King's Cup,Charlee Remitz
3JpdV2yT3txeXNWUg6QZnF,Phantom,Nightly
0iQ77tSa7ncj7zBPtVx6cU,One Foot,WALK THE MOON
5tR4MFnmZKLjY5ccrSPyki,NoLo,Grace Mitchell
5mCprFWOqe0jB96v9RhLBo,Tongues,Joywave
2AYEOC02WLhUiOoaig2SEH,Out of My League,Fitz and The Tantrums
573latfTMO7SpGtStVrQx5,Harlem,New Politics
17aDyX39gb1iV1ZWvD1ffE,High,Sir Sly
46gwMD8DJO8B6jy2C3hEeZ,Pretty Sad,XYLØ
7tKnaB8gsXxyPScxEwzQ9N,Stockholm,Atlas Genius
6kcHg7XL6SKyPNd78daRBL,Sweet Talk,Saint Motel
3dAz60DDFTKXjLl3BFLdZT,Miss You Like Hell,Nightly
5zFEJ5R9FvqzlY3ayWCfPq,New Friends,Maty Noyes
4MthqsBXn15DUWzjR1mi4l,Say the Word,Emily Vaughn
5qFDMxXqSYs00jaAHtnXfE,Something New,Secret Weapons
1IUWIwZrxpyktrxGqI7FN7,Navigator,MOONZz
6cMswWRv4lAU3mh5lclgCc,Dreaming,Smallpools
7IhXIYTj3JnqoyXWut3jFF,Fire Alarm,Castlecomer
3f9Vq2NkEErxgbToSAztFD,Kidnap Me,CRUISR
1HH9T6jsitwm9Cvs9jUeTf,Take It or Leave It,Great Good Fine Ok
5uyRkr9cH64kAGh632Sj1T,"Hurry, Hurry",Air Traffic Controller
61ypxNWXEGVTemBFvut4Z7,Ready For You,Hunter Hunted
1553kU3XIclpbNAVzopQ2J,A Phone Call In Amsterdam,Valley
2wHJj7r73uyiMjayyaoJGk,Feeling Electric,Parade of Lights
0SNmsxil0gv3UP8TFB6Pz8,Don't Change Me,Kid Runner
5huOzlgCK7PsMSG4TFBvKY,Two High,Moon Taxi
3X0qI1VjyCv7eiE7bftaSL,Brazooka,NVDES
1Tb6uFyZgr9FYWDIBRCO0x,Feel,Victors
6RKGBcDtgzXx21zUjpeu6F,Cold Cold Man,Saint Motel
6H725KQnIbXVkRPrapOTXZ,Careless,Vacation Manor
3VsiR8bSkmnqtuLASAbwz3,Golden Age,The Electric Sons
3VKDOXkmTHt4Xa78U4dbDp,Back Together,Loote
1bHEcHv3lUkLFAebNnaPNE,Guru,Coast Modern
0PdATekmkKwAlGMHyPW3QI,Bad Habits,The Federal Empire
0p0ljM6RxgpGt7wthGqBZa,Finest Hour (feat. Abir),Cash Cash
5w6amHqMxl0yFEkhsZt0Tk,Waiting on the Summer,VHS Collection
3reay7NBijCy7n8xVLpDL8,Passenger Side,Smallpools
2zTjF6OGxklU5Ulv7iTf4R,DaNcing in a RoOm,EZI
6wWCyJmOsODjsCMtpjAH3H,Murder,Mako
2MZxGY9My3WGVZNfOcXptn,Get Wild,Lost My Name
4VA9yqBTQjjAZL4fQhlK9M,ease your mind,joan
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,Alessia Cara
3XIIOCu6B8PuGq5j61asEM,The Greatest,Sia
2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin),Mike Perry
6cREm4bV7V79Yxdilx9HDo,Once In a While,Timeflies
4QdovcM8j50QPlyR7tH4xe,You & Me,Marc E. Bassy
2zDt2TfQbxiSPjTVJTgbwz,Starving,Hailee Steinfeld
6OZh916QF8XNunWaP97WEZ,Fast Car,Jonas Blue
0VzzzYWjBWofMsSB77pDo4,Lush Life,Zara Larsson
5HzbxweVAtisCrpoOF11qt,Millionaire - Alan Walker Remix,Digital Farm Animals
3ZMFrvkNgwwMfPdX3aThYs,Play That Song,Train
5Dg2h1wsm7ZijCo0yLmbvR,Hurricane,Halsey
1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris
7BKLCZ1jbUBVqRi2FVlTVw,Closer (feat. Halsey),The Chainsmokers
6wZ8kvKP9d1MKlNFTMZrBK,Shout Out to My Ex,Little Mix
79T9m6YkRCgP0955CE4UCd,No Diggity,Campsite Dream
4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake
0fMMtO0pOYIGWfbJmrqfVJ,Anywhere,Dillon Francis
1LWEjUzrngRXdUBaf7GWYI,She Sets The City On Fire,Gavin DeGraw
2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers
1Pyxh8ERS8aouSSOQVvVsz,Sour Patch Kids,Bryce Vine
2sqURk6kt3v93PwKpt5xF2,Till The End,Swanky Tunes
3UDXkdQquqCEAJdNAsA1wO,Millionaire (feat. Nelly),Cash Cash
6ZbiaHwI9x7CIxYGOEmXxd,Beast,Tungevaag
4abm3RbYBcQlrxdV1ObjUj,Waste A Moment,Kings of Leon
1sfmIZRBmY5yq5wRQs987T,Somewhere New (feat. M-22) - Radio Edit,Klingande
0B2RttXEiyXsMeQ7mMP3EI,Cruel (feat. ZAYN),Snakehips
1OPOkGoucSWZkpXyI1Q6Qb,Sthlm Nights,Peg Parnevik
0akznwBCaPCVAtiGblDtHt,Cold Ain't For Me,Oceans
7nD9nN3jord9wWcfW3Gkcm,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony
1qBVIqIYRqVlcKLncbuvEb,Bonfire,Miss Li
69X5gWMpn3GpmfAg9hpQXJ,Summer on You,Sam Feldt
5ZEM9j0jrFr5RdHEbl2MYV,Sex,Cheat Codes
2Vhd5uZB4brKHmM0MNxkZo,Raging (feat. Kodaline),Kygo
40TogYyqoENkImGSObxjyb,Surviving (feat. Joe Cleere),Sondr
3dQ71J2HPHXpPqJ0tQdDHR,Dollar Bill (feat. Kid Ink),Phoebe Ryan
3aIhJDHxr1kgTSnutJxPTH,Peanut Butter Jelly,Galantis
2NrDhKpURQ2qAOfEC6i55S,Be As You Are,Mike Posner
4IazOWzgfLB8MR5VIY368A,Cinema (feat. Gary Go) - Radio Edit,Benny Benassi
5GFDrUTLGJix84sNhjCG0g,Caroline,Aminé
0nmxH6IsSQVT1YEsCB9UMi,Ignition (Remix),R. Kelly
63pQm5g0IXLckrv9X3KEyX,Stereo Hearts (feat. Adam Levine),Gym Class Heroes
3eRvE11OJfCYnaZwCFhMZD,Nervous - The Ooh Song/Mark McCabe Remix,Gavin James
0DNk7lEqDGCN6nDD0H8emF,September Song,JP Cooper
4aB4udr3pcJuENmfDitPSZ,What Do You Love,Seeb
0AKejOKlGdiB53QpwAeenO,Don't Wanna Know,Maroon 5
2L6orAlH8tBhiFTumIfMyF,Call on Me - Ryan Riback Remix,Starley
6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen
0NokbnjZEEpLrFjpvanGF4,Debut,Maria Hazell
31t0ATifZW5CW3XP2QUsUW,All Night,The Vamps
4Z1t1aMRif8ES212kTN8H2,Whole Heart,Gryffin
5pqUc0SPA1EmhdOyD9Ou45,Sexual,NEIKED
2K06amHdw8ZPWI75Xvo9Ij,Runaways,Sam Feldt
72xvRETEsd5hS1RfduciRi,Let Me Hold You (Turn Me On),Cheat Codes
5GzExVEv1JDsYyPFjMdXsA,Inside the Lines,Mike Perry
5mQNY6pTeSDl2doFB7uLbE,Kids,OneRepublic
6vU9ic5PA8cSApJVoUKgKm,Playing To Lose,Lemaitre
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Avicii
4T6p9mFEP9J1HbQWfdIP6F,Guilty Pleasure,Bryce Vine
7wYKvMLMWZz59hlGxLSuxs,Take Me Home,Bryce Vine
2HIoOBaKYMTOKNjmo8Nga8,The Fall,Bryce Vine
5536iVazwUoV1WfdFV4vRs,Los Angeles,Bryce Vine
5PXhYXlPf6CCGrSeZEmJZH,All Night Longer REMIX,Sammy Adams
1JUfgsFPWjXT3ZzzV77v5u,Hold On - Radio Edit,Moguai
51NBMjiv4t1nUiLC9Bim3G,By Your Side,Jonas Blue
2c1EGwagV1sT73NimGsqIh,Ain't No Saint,Peg Parnevik
2QHX3x8XJTMxv6FMqQHkdY,We Are (Ziggy & Carola),Peg Parnevik
5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon
2ZyuwVvV6Z3XJaXIFbspeE,Wild Things,Alessia Cara
5kF9PbklFhT0rG5J5jlrJF,The Nights - Avicii By Avicii,Avicii
5brMyscUnQg14hMriS91ks,Kanye,The Chainsmokers
6wtcxwSJs82tpdeIoj93LF,While I'm Alive,STRFKR
7oyHwpNGuOLAOS53RfOgZF,Coastin'feat. K. Flay - Dirty,Zion I
3NcO4jGK1Opb5ea0mYLpxb,Good Feeling,Flo Rida
6YBaCpYSMtzj2sf402aLfm,Cash Machine,DRAM
3e9iivPr1NZ0ivSGgTdvn4,Atmosphere,Kaskade
1XTzZyrbu4zVuiwfhTdudE,R.I.P. 2 My Youth,The Neighbourhood
3NxAxBnK66q0ZpIWeH9xlp,L.A. Story (feat. Mike Posner),Sammy Adams
6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy
62N2JSA0jHmSH7Va9t7hIf,Habits (Stay High) - Hippie Sabotage Remix,Tove Lo
3lO38SiB2WAQRqTAHN7WTC,Borderline - Vanic Remix,Tove Styrke
0VOsR3sEACivA46VDuaLai,Samurai,Vanic
1lhLZGDYPwXeOjfpxMWtQZ,Hypnotic - Vanic Remix,Zella Day
47zREtxQZ3cHHIZwUQnuuN,Never Be Like You (feat. Kai),Flume
5jJnlACnwFvyqNXmUZu8Nd,False Alarm,Matoma
6XkuklKiHYVTlVvWlTgQYP,Erase Me - Main,Kid Cudi
0SuLAslEMFZAXf0SwY7syi,All Time Low,Jon Bellion
6WQyaRxqf332knjOMWUMQf,That's All I Need,Dirty Heads
2s0Dn2mtvp94wUkyaB8nJc,in my miNd,Maty Noyes
5ZuInVOgNrq49O6XtYpjq1,Gravity,Timeflies
1a9rZyDXVfvyAQQvp63gHc,Naked,Elin Bergman
7KtB8hfz8uH2BFC7ua1cNr,3 Foot Tall,Classified
5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From ""Moana""",Alessia Cara
4LzerfwcaWCoLkCNJwNwBd,Chills,Down With Webster
6yIdwnpDHufLWgQcveTPMk,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN
2bvJM2iIdMlWEG9lk8dxxw,Something Wrong,Timeflies
0EGuSSpuu9wmHCtvb4PdLO,"Sit Still, Look Pretty",Daya
7oIAqDzsqgVpUaMXuultdC,Happy,Oh Wonder
79edhUCJIHerzdr8Tgclw7,Wasting Time,The Mowgli's
78rFhTXf81WtRS7Ubl2f4V,Lucky,Chelsea Cutler
6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband
08Kj0lvbsqAxzeUOBYZRL6,Good Nights (feat. Mascolo),Whethan
5bs5GopDitBx9xjoHHRDoo,Beige,Yoke Lore
4JuJZzGcswQszYiKJSnC6i,I'll Be Good,Jaymes Young
0xM6mdl0XX2qOqUZmVUp97,Cool Again,Shoffy
52iLDrSoRtf9lcgFuLVfqE,Older,Sasha Sloan
41d2Q6DHcM20OdzynkRtvf,Daft Pretty Boys,Bad Suns
2DFi8rwHcVkTTgu7PULhtI,My Type,Saint Motel
38Zr5Q5O5o6CYaioIRHSqL,Ride Or Die (feat. Foster The People),The Knocks
20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,Carly Rae Jepsen
3PWKPX3YJAHBL8JozsWTMC,Your Side Of The Bed,Loote
5d1fRO6RYAtbPPgbpSHnlA,Anti-Everything,Lost Kings
7uUahoeqGNRMbpdeiLj1rS,Panic Room,Au/Ra
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors
6wyr4ReB05D9sJB1Rsmcqo,Chicken Noodle Soup (feat. Becky G),j-hope
4rhdtzBmrrDxYi35yQDpzF,Highway,Cheat Codes
7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,Halsey
12VWzyPDBCc8fqeWCAfNwR,One Dance,Drake
6wo37KVqFJhtuxPTpLCcfe,Takeaway (feat. Lennon Stella),The Chainsmokers
4XnoRlIGtEOaqvQWFNsH8H,Say My Name,David Guetta
5w9c2J52mkdntKOmRLeM2m,Con Calma,Daddy Yankee
2b1BwUGGyKq0CoJd8G1B6M,Harder,Jax Jones
4q8PHoRsPUB52LFylX8Ulz,More Than You Know,Axwell /\ Ingrosso
54l9GJGQ1UCFKe2tzt1Vxt,Only You (with Little Mix),Cheat Codes
4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez
05CwHjIk71RXVU40boRMnR,Call You Mine,The Chainsmokers
5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry
3JJYIoJ5FyY9E0DGjr7SXF,Enemies,Lauv
79esEXlqqmq0GPz0xQSZTV,Lost In Japan,Shawn Mendes
0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes
45ZGEdLxCZvdMX9jWlsAAx,I Don't Belong In This Club,Why Don't We
6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran
7njKgVl3AnLflRad38o7AG,Paradise,Bazzi
0uUNN1nSoUx1A4fkDCWDQ7,So Am I,Ava Max
06HUJRcD0t95ogCb2pMQJF,Golden Years - M-Phazes Remix,Ruel
6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes
4Sib57MmYGJzSvkW84jTwh,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS
0Wv5wuenRLI3BcwgT3HPIP,A Different Way (with Lauv),DJ Snake
5WvAo7DNuPRmk4APhdPzi8,No Brainer,DJ Khaled
6rrTr2HEAzlpC4KWZxF3S1,Woman Like Me (feat. Nicki Minaj),Little Mix
0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa
